"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Azerbaijan",31,45,140,141.406,150.632,116.742,178.758,292.09,323.477,365.273,205.257,242.413,404.769,561.299,692.587,659.795,633.596,681.317,793.554,901.378,870.671,694.8,619.99,674.441,824.35,792.515,715.294,649.917,652.117,665.249,653.445,625.043
"Azerbaijan",31,50,122,136.247,137.78,146.611,113.631,167.937,274.151,314.171,351.258,187.985,220.223,391.544,547.676,676.159,645.271,619.916,667.105,777.665,884.106,854.714,682.626,609.671,663.864,812.241,781.666,706.207,642.28,645.057,658.624,647.463
"Azerbaijan",31,55,80,116.246,130.721,131.724,139.979,108.659,154.377,261.767,298.719,319.942,167.434,208.797,373.423,525.201,651.846,622.73,598.988,645.399,753.484,857.892,830.533,664.2,594.069,647.904,793.996,765.343,692.55,630.833,634.487,648.707
"Azerbaijan",31,60,94,73.51,107.873,121.65,122.104,130.438,100.998,139.695,242.471,258.827,282.301,153.19,193.056,348.904,494.457,614.827,588.655,567.414,612.76,717.202,818.618,794.355,636.655,570.794,624.121,766.84,741.085,672.32,613.903,618.862
"Azerbaijan",31,65,76,82.175,64.837,95.583,108.403,107.046,116.701,86.591,121.186,198.322,213.86,244.095,134.741,173.166,315.725,448.86,560.159,538.38,520.924,564.72,663.758,760.721,740.987,596.056,536.457,588.981,726.665,705.198,642.322,588.701
"Azerbaijan",31,70,61,60.897,66.962,52.956,78.772,87.841,87.631,95.048,69.322,91.532,148.815,168.778,196.589,112.604,146.532,268.606,384.173,482.444,466.788,454.523,495.838,586.74,676.855,663.431,536.805,486.086,537.134,667.103,651.567,597.055
"Azerbaijan",31,75,36,41.904,42.892,47.73,38.111,55.57,63.136,64.011,69.654,47.871,58.699,103.034,118.684,147.203,85.045,111.427,206.323,298.16,378.515,370.282,364.315,401.512,480.271,559.998,554.44,452.893,414.157,462.485,580.34,572.402
"Azerbaijan",31,80,19,19.561,23.727,24.976,28.634,22.797,33.399,41.272,41.85,42.611,25.717,33.597,60.353,75.258,92.194,53.945,71.604,134.75,198.036,255.7,254.412,254.356,284.781,346.45,410.657,412.96,342.394,318.103,360.972,460.035
"Azerbaijan",31,85,9,7.597,8.264,10.493,11.513,13.825,10.826,17.456,22.432,20.388,18.799,11.41,15.381,29.967,35.09,44.062,26.315,35.626,68.692,103.441,136.851,139.495,142.714,163.567,203.905,247.535,254.701,216.079,205.472,238.671
"Azerbaijan",31,90,5,2.439,2.309,2.555,3.329,3.741,4.647,3.705,6.186,7.147,6.391,5.58,3.957,5.488,9.243,11.074,14.392,8.843,12.311,24.529,38.17,52.17,54.938,58.042,68.682,88.527,111.079,118.154,103.477,101.601
