"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Armenia",51,100,0,0,0,0.021,0.03,0.053,0.071,0.088,0.08,0.058,0.058,0.07,0.086,0.099,0.04,0.037,0.059,0.058,0.075,0.046,0.062,0.108,0.185,0.242,0.232,0.285,0.413,0.653,0.969,1.056
"China",156,0,39674,53404.41,49917.058,58508.033,69216.092,65985.079,52478.13,54273.178,69687.989,53446.56,47736.403,44962.896,45756.365,46680.728,44555.501,42469.138,39102.942,37539.992,36759.427,36482.902,35966.049,33222.548,32332.789,31575.649,30977.644,30350.589,29556.246,28559.691,27552.938,26756.942
"China",156,5,30581,36658.052,49686.952,46364.611,55930.977,67431.844,64856.69,51840.035,53680.401,68994.063,53017.305,47428.917,44755.972,45614.943,46558.19,44449.037,42378.324,39028.199,37473.905,36699.84,36427.362,35913.778,33174.224,32286.678,31531.311,30934.83,30309.411,29516.289,28521.1,27515.672
"China",156,10,29492,29421.441,35519.491,48143.372,45819.762,55415.748,66969.167,64510.191,51595.181,53451.297,68762.357,52857.323,47298.071,44659.512,45524.396,46473.72,44376.178,42316.506,38975.035,37426.411,36656.711,36387.579,35876.328,33139.977,32254.129,31500.311,30905.102,30280.787,29488.717,28494.462
"China",156,15,27806,28629.296,28668.562,34589.054,47659.456,45518.274,55165.484,66697.733,64255.834,51385.972,53267.095,68526.733,52669.041,47166.963,44533.798,45401.557,46359.566,44277.241,42225.279,38891.527,37348.286,36582.559,36316.481,35807.806,33074.704,32190.679,31438.148,30844.103,30220.888,29429.843
"China",156,20,24689,26935.679,27809.971,27825.072,34125.67,47262.095,45286.525,54881.956,66345.927,63889.882,51125.133,52917.336,68133.904,52421.597,46924.373,44298.526,45180.283,46160.265,44089.546,42048.026,38725.228,37189.118,36428.329,36166.249,35660.99,32932.365,32050.686,31300.263,30707.764,30086.257
"China",156,25,21733,23879.819,26102.576,26939.479,27366.915,33738.254,46961.483,45003.382,54520.125,65882.969,63498.454,50678.69,52469.575,67738.47,52075.61,46599.25,44003.015,44913.99,45903.408,43848.372,41820.827,38511.949,36984.494,36230.406,35972.854,35471.896,32748.87,31870.496,31122.909,30532.749
"China",156,30,21548,20982.132,23081.362,25199.117,26395.046,26998.572,33461.699,46613.241,44655.869,54076.743,65415.734,62922.861,50189.369,52091.428,67293.438,51707.362,46278.599,43724.637,44647.868,45649.261,43613.092,41601.29,38308.157,36791.019,36044.12,35791.693,35295.533,32579.19,31704.832,30960.742
"China",156,35,19319,20668.338,20146.805,22121.114,24576.366,25980.02,26721.591,33145.389,46186.946,44224.994,53619.558,64757.451,62301.43,49793.133,51702.249,66839.166,51361.217,45989.92,43464.704,44401.665,45416.255,43400.059,41405.683,38129.885,36623.848,35884.426,35637.721,35146.841,32438.579,31569.066
"China",156,40,16548,18201.783,19539.395,19031.172,21398.678,24089.629,25618.042,26373.424,32725.595,45602.354,43729.643,52959.399,64015.406,61731.132,49362.571,51279.117,66354.723,51008.762,45691.647,43200.794,44153.754,45182.559,43190.143,41216.114,37960.712,36467.303,35736.532,35496.581,35012.439,32314.618
"China",156,45,14962,15104.363,16775.693,18027.658,18192.374,20768.229,23594.52,25134.217,25909.91,32156.107,44881.538,43057.815,52180.828,63217.483,61039.144,48832.982,50771.47,65765.354,50581.794,45335.539,42889.199,43861.591,44908.142,42946.064,40997.242,37768.339,36290.858,35571.388,35340.438,34865.769
"China",156,50,12256,13259.305,13427.526,14925.464,16943.021,17330.483,20056.395,22863.081,24450.831,25190.215,31325.3,43894.05,42146.058,51164.757,62127.506,60056.384,48097.636,50068.753,64934.216,49988.926,44845.888,42463.59,43463.263,44534.131,42613.545,40700.249,37509.016,36054.417,35352.002,35135.013
"China",156,55,10718,10429.993,11083.934,11224.91,13595.764,15667.294,16353.263,19030.854,21838.249,23304.997,24075.052,30200.884,42410.415,40787.889,49712.2,60491.446,58588.014,47008.41,49023.996,63696.185,49113.257,44126.613,41840.46,42879.467,43981.708,42121.407,40259.031,37124.383,35705.56,35030.488
"China",156,60,8000,8326.507,7936.039,8483.309,9619.292,11934.615,14210.372,14963.275,17566.032,20139.29,21631.351,22588.882,28418.678,40000.559,38739.654,47402.09,57892.991,56268.22,45295.413,47390.981,61767.207,47758.038,43018.938,40883.23,41977.656,43125.257,41355.021,39570.441,36527.518,35167.83
"China",156,65,5635,5487.839,5626.044,5440.342,6642.48,7837.713,10120.39,12260.917,13093.78,15283.37,17682.621,19294.721,20221.721,25508.789,36368.105,35479.122,43722.325,53762.885,52589.293,42594.35,44825.788,58737.939,45634.307,41282.095,39369.159,40541.385,41749.698,40117.47,38459.962,35568.637
"China",156,70,2927,3277.167,3042.1,3197.568,3818.145,4885.514,5981.932,7880.067,9809.658,10256.486,12084.189,14331.568,15732.056,16608.104,21426.079,30957.654,30600.369,38185.754,47514.53,47008.845,38483.355,40896.343,54065.543,42332.097,38536.943,36945.533,38209.91,39493.013,38079.616,36628.498
