"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"China",156,35,19319,20668.338,20146.805,22121.114,24576.366,25980.02,26721.591,33145.389,46186.946,44224.994,53619.558,64757.451,62301.43,49793.133,51702.249,66839.166,51361.217,45989.92,43464.704,44401.665,45416.255,43400.059,39028.132,35937.976,34517.283,33798.828,33309.72,32342.213,31197.744,30041.068
"China",156,40,16548,18201.783,19539.395,19031.172,21398.678,24089.629,25618.042,26373.424,32725.595,45602.354,43729.643,52959.399,64015.406,61731.132,49362.571,51279.117,66354.723,51008.762,45691.647,43200.794,44153.754,45182.559,43190.143,38845.909,35774.989,34366.197,33655.94,33173.775,32213.625,31076.167
"China",156,45,14962,15104.363,16775.693,18027.658,18192.374,20768.229,23594.52,25134.217,25909.91,32156.107,44881.538,43057.815,52180.828,63217.483,61039.144,48832.982,50771.47,65765.354,50581.794,45335.539,42889.199,43861.591,44908.142,42946.064,38637.257,35591.323,34197.537,33498.007,33025.151,32075.387
"China",156,50,12256,13259.305,13427.526,14925.464,16943.021,17330.483,20056.395,22863.081,24450.831,25190.215,31325.3,43894.05,42146.058,51164.757,62127.506,60056.384,48097.636,50068.753,64934.216,49988.926,44845.888,42463.59,43463.263,44534.131,42613.545,38355.798,35345.376,33973.159,33289.814,32831.403
"China",156,55,10718,10429.993,11083.934,11224.91,13595.764,15667.294,16353.263,19030.854,21838.249,23304.997,24075.052,30200.884,42410.415,40787.889,49712.2,60491.446,58588.014,47008.41,49023.996,63696.185,49113.257,44126.613,41840.46,42879.467,43981.708,42121.407,37938.972,34981.894,33643.399,32986.006
"China",156,60,8000,8326.507,7936.039,8483.309,9619.292,11934.615,14210.372,14963.275,17566.032,20139.29,21631.351,22588.882,28418.678,40000.559,38739.654,47402.09,57892.991,56268.22,45295.413,47390.981,61767.207,47758.038,43018.938,40883.23,41977.656,43125.257,41355.021,37289.391,34418.798,33136.045
"China",156,65,5635,5487.839,5626.044,5440.342,6642.48,7837.713,10120.39,12260.917,13093.78,15283.37,17682.621,19294.721,20221.721,25508.789,36368.105,35479.122,43722.325,53762.885,52589.293,42594.35,44825.788,58737.939,45634.307,41282.095,39369.159,40541.385,41749.698,40117.47,36242.486,33514.831
"China",156,70,2927,3277.167,3042.1,3197.568,3818.145,4885.514,5981.932,7880.067,9809.658,10256.486,12084.189,14331.568,15732.056,16608.104,21426.079,30957.654,30600.369,38185.754,47514.53,47008.845,38483.355,40896.343,54065.543,42332.097,38536.943,36945.533,38209.91,39493.013,38079.616,34516.322
"China",156,75,1402,1274.997,1268.138,1321.511,1908.808,2376.234,3130.769,3916.726,5275.344,6534.129,6886.389,8307.314,9922.877,11118.015,12208.412,16096.776,23792.562,24032.137,30612.545,38854.448,39167.075,32615.278,35201.362,47181.441,37354.768,34323.834,33157.561,34514.56,35891.141,34811.435
"China",156,80,381,422.011,298.024,395.309,619.033,931.009,1150.731,1570.735,2004.233,2836.831,3562.567,3851.859,4723.799,5810.752,6878.29,7798.693,10614.041,16175.616,16825.261,22057.797,28777.933,29754.926,25360.156,27948.189,38102.427,30600.284,28448.008,27756.069,29165.687,30610.346
"China",156,85,60,83.822,59.526,64.603,132.959,216.525,312.087,402.832,571.077,781.376,1168.169,1507.943,1678.956,2142.3,2838.736,3499.787,4125.129,5832.323,9228.382,9967.185,13558.074,18313.991,19560.342,17173.688,19393.953,26994.704,22052.927,20804.047,20584.478,21933.437
"China",156,90,10,9.727,8.083,9.671,13.826,29.899,48.644,74.486,99.342,142.224,216.294,327.867,435.298,517.703,730.755,1018.292,1314.151,1621.544,2401.341,3985.788,4517.227,6436.676,9088.953,10119.42,9197.948,10701.955,15271.609,12748.008,12280.692,12410.231
"China",156,95,1,1.145,0.666,0.907,1.235,1.834,4.134,7.198,11.596,15.167,24.89,38.007,59.275,86.345,116.292,172.679,251.402,339.511,439.525,685.456,1201.208,1437.042,2159.634,3210.753,3734.373,3526.641,4237.962,6221.714,5341.361,5295.868
"China",156,100,0,0.081,0,0.054,0.075,0.103,0.157,0.36,0.672,1.104,1.682,2.685,4.338,7.592,12.759,18.099,27.289,40.782,57.21,77.309,123.426,223.516,292.732,451.992,701.936,880.831,902.495,1082.46,1582.686,1546.186
"Taiwan, Province of China",158,0,637,900.16,987.094,1047.447,1021.973,1004.809,1034.359,1007.009,832.188,842.232,788.62,638.675,510.361,527.906,517.604,517.311,512.309,493.569,452.124,414.933,406.094,411.109,416.502,416.322,405.66,387.116,369.012,361.976,363.664,367.293
"Taiwan, Province of China",158,5,514,635.238,887.46,981.656,1051.171,1014.023,954.32,1038.463,990.457,827.564,832.42,791.537,639.187,516.695,536.462,524.444,524.194,519.23,500.531,459.126,421.965,413.142,418.164,423.562,423.391,412.739,394.211,376.119,369.092,370.785
"Taiwan, Province of China",158,10,467,522.502,630.553,894.61,990.536,1050.887,974.948,954.295,1052.144,982.917,818.324,835.936,791.889,641.037,521.195,540.023,528.042,527.818,522.881,504.202,462.825,425.687,416.875,421.902,427.304,427.142,416.498,397.978,379.9,372.879
"Taiwan, Province of China",158,15,390,467.835,514.147,630.701,906.367,987.001,1020.382,977.001,964.406,1038.557,968.997,820.817,836.66,792.375,641.157,521.359,540.228,528.317,528.136,523.235,504.6,463.276,426.182,417.392,422.429,427.843,427.693,417.067,398.571,380.509
"Taiwan, Province of China",158,20,369,380.166,456.917,486.817,629.384,894.287,957.241,1012.437,947.936,944.512,1016.445,969.153,819.819,835.407,791.295,640.457,521.082,540.026,528.23,528.118,523.284,504.73,463.508,426.503,417.755,422.814,428.253,428.131,417.543,399.089
