"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Taiwan, Province of China",158,75,6,12.913,15.265,21.952,31.208,30.949,64.007,88.395,116.607,160.123,204.977,237.454,222.771,228.78,274.762,364.399,530.838,608.948,655.974,644.763,670.206,745.761,726.07,627.695,647.599,627.631,519.676,435.057,460.222,458.855
"Taiwan, Province of China",158,80,3,3.8,6.807,9.264,18.279,16.243,23.791,38.582,54.016,70.79,102.95,144.694,173.477,168.081,175.782,214.849,290.195,430.107,501.019,546.463,543.026,569.943,639.758,628.116,547.442,568.914,555.357,463.292,390.689,415.812
"Taiwan, Province of China",158,85,0,1.238,1.45,2.769,4.963,7.647,8.323,11.808,18.898,25.169,36.202,60.072,88.539,110.143,109.512,117.75,147.811,204.823,310.263,367.934,407.623,410.86,436.941,496.539,493.212,434.698,456.679,450.615,379.898,323.594
"Taiwan, Province of China",158,90,0,0,0.29,0.307,0.543,1.45,2.489,2.803,3.994,6.638,9.355,15.935,27.858,43.21,55.561,57.316,63.825,82.93,118.41,183.841,222.812,251.837,258.659,280.043,323.707,326.867,292.825,312.685,313.511,268.404
"Taiwan, Province of China",158,95,0,0,0,0.027,0.028,0.084,0.332,0.523,0.597,0.899,1.587,2.744,5.031,9.355,14.989,20.138,21.657,25.151,33.921,49.971,79.796,99.283,115.068,121.081,134.193,158.711,163.994,150.383,164.355,168.556
"Taiwan, Province of China",158,100,0,0,0,0,0.001,0.002,0.013,0.038,0.06,0.079,0.13,0.269,0.496,0.963,1.84,3.108,4.439,5.164,6.199,8.442,12.621,20.481,27.213,33.137,36.806,41.82,50.288,55.143,54.295,59.285
"Hong Kong, SAR of China",344,0,167,211.495,249.778,260.546,194.812,196.252,203.619,205.044,192.696,179.432,156.046,126.462,139.945,164.022,193.532,195.559,190.088,166.035,150.858,150.795,162.777,177.061,184.117,180.707,171.158,163.932,164.499,171.445,179.793,183.95
"Hong Kong, SAR of China",344,5,67,169.759,216.204,243.8,261.165,197.272,202.386,214.033,210.722,187.244,190.738,150.268,114.966,125.483,160.337,187.394,199.455,192.189,168.154,152.992,152.932,164.915,179.2,186.258,182.853,173.312,166.091,166.659,173.607,181.956
"Hong Kong, SAR of China",344,10,84,76.043,176.335,209.263,251.776,269.208,214.262,220.824,217.916,218.173,217.223,205.348,162.923,125.859,135.502,162.623,189.478,200.567,193.308,169.286,154.131,154.075,166.058,180.344,187.401,184.002,174.465,167.246,167.816,174.765
"Hong Kong, SAR of China",344,15,115,93.365,79.901,164.332,219.723,262.543,292.521,228.023,221.021,220.731,235.038,222.665,211.684,166.225,130.971,141.653,168.246,192.518,203.609,196.36,172.353,157.207,157.155,169.137,183.422,190.482,187.087,177.555,170.342,170.915
"Hong Kong, SAR of China",344,20,127,124.457,105.741,84.581,167.114,223.344,288.614,291.355,233.333,216.214,230.687,231.944,223.086,215.175,170.183,137.448,154.84,175.404,199.665,210.758,203.525,179.543,164.416,164.37,176.353,190.635,197.698,194.31,184.791,177.585
"Hong Kong, SAR of China",344,25,113,135.351,141.627,121.72,85.004,166.873,256.533,285.255,303.72,232.523,231.226,226.801,233.527,226.39,219.163,174.703,154.026,163.835,184.384,208.629,219.725,212.514,188.571,173.469,173.435,185.416,199.696,206.765,203.389,193.883
"Hong Kong, SAR of China",344,30,101,118.189,144.152,147.738,119.457,82.721,206.755,257.65,298.362,311.412,247.473,230.68,230.001,236.987,230.524,224.245,188.819,161.674,171.483,192.017,216.242,227.341,220.16,196.266,181.199,181.178,193.157,207.437,214.511,211.151
"Hong Kong, SAR of China",344,35,83,104.398,122.594,143.95,139.825,111.592,117.219,204.918,264.973,306.368,319.439,243.129,227.768,231.549,239.614,233.876,234.164,194.103,167.058,176.871,197.382,221.578,232.683,225.542,201.717,186.698,186.695,198.676,212.951,220.036
"Hong Kong, SAR of China",344,40,59,84.911,106.238,119.845,136.154,131.616,139.279,116.42,207.588,268.351,314.112,313.334,237.154,228.104,232.915,241.848,240.108,237.187,197.332,170.429,180.243,200.722,224.88,235.992,228.91,205.181,190.228,190.252,202.231,216.505
"Hong Kong, SAR of China",344,45,38,59.984,84.98,101.542,112.96,128.655,152.151,139.143,118.77,213.713,273.74,305.863,303.462,235.403,227.73,234.014,245.123,241.301,238.477,198.917,172.213,182.029,202.463,226.57,237.695,230.694,207.103,192.244,192.306,204.286
"Hong Kong, SAR of China",344,50,25,38.097,57.933,77.315,96.238,107.536,138.386,153.103,138.759,125.993,211.606,265.762,293.103,298.872,234.504,227.615,234.803,244.502,240.85,238.178,199.059,172.655,182.474,202.847,226.884,238.026,231.152,207.765,193.048,193.169
"Hong Kong, SAR of China",344,55,15,24.551,35.693,50.165,73.867,92.244,109.585,135.266,149.443,139.399,121.51,203.558,253.497,286.22,295.548,232.388,225.931,232.289,242.066,238.683,236.251,197.797,171.843,181.68,201.972,225.91,237.093,230.411,207.328,192.825
"Hong Kong, SAR of China",344,60,8,14.307,22.424,29.534,47.323,69.332,87.386,102.741,128.523,143.59,134.198,111.578,192.98,244.298,278.784,288.71,227.623,221.101,227.67,237.582,234.612,232.541,195.062,169.767,179.645,199.835,223.655,234.909,228.514,205.871
"Hong Kong, SAR of China",344,65,6,7.524,12.819,17.438,27.213,42.844,62.931,77.185,93.558,118.504,135.725,123.062,105.647,181.752,233.595,267.365,277.611,219.29,213.59,220.475,230.598,228.226,226.685,190.599,166.253,176.2,196.266,219.933,231.307,225.328
"Hong Kong, SAR of China",344,70,4,5.01,6.832,8.582,15.293,23.355,35.79,49.702,65.999,80.008,106.099,119.022,114.981,95.989,168.75,217.549,250.112,260.652,206.874,202.346,209.68,220.097,218.58,217.808,183.745,160.768,170.823,190.713,214.174,225.732
"Hong Kong, SAR of China",344,75,2,3.014,3.695,3.817,6.567,11.872,17.139,25.513,38.329,49.543,64.267,85.034,103.623,98.451,84.421,149.32,193.957,224.535,235.71,188.422,185.515,193.41,204.171,203.865,204.187,173.106,152.171,162.358,181.957,205.085
"Hong Kong, SAR of China",344,80,1,1.202,1.469,1.627,1.831,3.953,7.212,10.17,17.158,24.62,33.273,44.619,64.428,79.323,78.379,68.212,122.029,160.356,187.856,199.474,161.233,160.379,168.812,179.833,181.135,182.898,156.292,138.415,148.691,167.721
"Hong Kong, SAR of China",344,85,0,0.314,0.37,0.44,0.57,0.793,1.743,3.39,5.415,8.953,13.644,19.477,27.629,41.235,53.459,53.996,47.971,87.4,116.991,139.526,150.723,123.844,125.108,133.655,144.425,147.435,150.817,130.478,116.927,127.029
"Hong Kong, SAR of China",344,90,0,0,0.057,0.073,0.099,0.143,0.211,0.56,1.165,1.986,3.77,6.458,8.949,13.419,21.411,28.585,29.707,27.137,50.771,69.743,85.292,94.383,79.366,82,89.539,98.789,102.925,107.355,94.648,86.39
"Hong Kong, SAR of China",344,95,0,0,0,0.005,0.007,0.012,0.019,0.037,0.105,0.243,0.525,1.236,1.914,2.816,4.632,7.686,10.645,11.473,10.855,21.027,29.888,37.787,43.19,37.494,39.974,44.991,51.154,54.869,58.892,53.405
"Hong Kong, SAR of China",344,100,0,0,0,0,0,0,0.001,0.001,0.003,0.009,0.031,0.099,0.201,0.337,0.562,0.959,1.648,2.422,2.827,2.876,5.191,7.867,10.571,12.854,12.431,13.353,15.346,18.049,20.421,22.921
"India",356,0,27332,34458.305,37600.437,41074.844,44375.304,48783.14,53337.69,59320.997,62686.553,64262.527,66063.232,67231.749,66851.087,62338.453,61509.209,61411.633,60835.346,59318.437,56635.203,54041.212,52239.949,51022.039,49575.185,47857.329,45835.194,43930.061,42482.499,41182.771,40079.177,38835.332
"India",356,5,22770,25089.983,31925.009,35096.783,38566.109,42069.365,46603.064,51342.248,57438.972,61045.394,62918.492,64936.829,66340.472,66172.773,61849.964,61097.982,61048.76,60512.476,59026.97,56374.793,53806.909,52026.205,50824.482,49391.718,47686.326,45675.695,43779.726,42339.795,41046.243,39947.627
"India",356,10,21310,21909.69,24284.49,31041.439,34290.039,37995.579,41515.645,46043.942,50770.634,56873.981,60538.756,62416.984,64472.972,65910.673,65830.476,61564.793,60840.837,60812.458,60289.461,58817.245,56179.43,53623.807,51853.054,50659.627,49234.678,47536.477,45532.873,43642.641,42207.318,40917.668
"India",356,15,19611,20518.429,21231.993,23677.64,30453.567,33955.297,37651.244,41159.397,45650.127,50350.101,56446.626,60059.664,61945.78,64071.838,65532.105,65499.243,61273.249,60572.527,60556.4,60045.248,58586.678,55962.07,53419.243,51659.259,50474.381,49058.03,47368.299,45372.243,43488.864,42058.815
"India",356,20,17895,18652.554,19687.766,20580.792,23140.508,30122.721,33583.905,37246.062,40700.93,45137.36,49817.917,55799.728,59389.467,61407.148,63507.562,65026.584,65033.222,60857.704,60177.666,60177.648,59683.432,58247.45,55644.225,53121.581,51378.245,50207.684,48805.566,47129.18,45145.677,43273.299
"India",356,25,15889,16889.267,17784.31,18999.508,20046.496,22895.087,29755.078,33170.23,36755.336,40139.098,44530.52,49075.121,54993.514,58666.465,60700.419,62863.951,64423.785,64471.661,60345.146,59691.089,59711.456,59238.902,57826.904,55252.683,52756.701,51036.417,49884.757,48501.045,46841.652,44874.138
"India",356,30,14063,14935.415,16043.039,17094.106,18440.127,19774.819,22571.016,29322.768,32662.138,36167.907,39503.009,43757.253,48247.117,54170.576,57887.899,59982.261,62184.062,63778.644,63859.525,59791.284,59167.916,59184.342,58727.782,57346.628,54808.372,52345.931,50653.353,49524.744,48162.294,46523.25
"India",356,35,12205,13118.377,14083.393,15305.286,16479.603,18051.689,19384.222,22139.701,28750.984,32024.361,35471.453,38688.232,42872.201,47353.943,53257.251,57006.744,59144.419,61379.723,63003.434,63126.316,59136.342,58498.676,58519.746,58095.592,56758.521,54269.967,51853.144,50197.574,49099.339,47764.88
"India",356,40,10723,11252.89,12232.099,13286.226,14602.828,15955.154,17527.005,18854.567,21546.982,28012.776,31228.787,34566.172,37725.53,41895.893,46341.293,52215.863,55978.038,58149.479,60409.234,62066.604,62242.277,58302.046,57686.142,57739.933,57367.833,56088.951,53664.99,51305.924,49696.798,48636.806
"India",356,45,8704,9712.888,10313.504,11339.455,12466.689,13913.802,15273.394,16819.875,18115.394,20753.082,27045.753,30171.977,33445.3,36596.022,40703.775,45114.568,50928.467,54682.859,56879.087,59164.327,60861.567,61080.64,57259.282,56707.292,56825.451,56522.914,55322.094,52982.108,50698.356,49149.807
"India",356,50,7381,7672.739,8677.274,9320.793,10381.408,11612.327,13042.226,14354.295,15828.115,17116.288,19692.481,25732,28790.014,32029.028,35117.074,39154.672,43497.352,49203.376,52926.791,55149.232,57464.545,59208.302,59518.798,55883.224,55436.553,55644.168,55437.479,54342.885,52118.675,49938.002
"India",356,55,5175,6258.948,6621.385,7591.019,8263.108,9360.67,10541.698,11869.758,13087.378,14528.462,15821.717,18295.866,24029.379,26996.146,30094.617,33099.416,37018.845,41240.828,46773.519,50442.651,52696.778,55048.253,56865.152,57307.507,53942.007,53645.436,53979.421,53907.458,52963.191,50903.033
"India",356,60,4247,4144.76,5129.588,5513.48,6404.091,7079.286,8073.141,9104.692,10275.225,11460.599,12877.407,14157.494,16512.942,21834.85,24644.363,27584.033,30458.269,34192.186,38226.865,43510.013,47092.515,49374.102,51767.205,53668.569,54285.522,51284.457,51186.868,51689.659,51799.163,51055.792
"India",356,65,2416,3131.21,3146.355,3969.449,4330.092,5113.045,5689.56,6483.807,7319.899,8391.469,9518.307,10846.287,12098.963,14307.861,19130.723,21705.629,24416.776,27091.255,30554.629,34322.787,39258.656,42700.463,44997.248,47414.573,49412.226,50242.474,47710.006,47866.4,48581.618,48916.62
"India",356,70,1796,1579.643,2113.608,2178.69,2809.141,3130.893,3735.29,4166.617,4758.158,5482.178,6415.102,7393.956,8570.068,9711.411,11627.642,15665.152,17901.254,20277.865,22652.375,25726.518,29108.236,33537.587,36754.082,39019.249,41438.668,43527.087,44606.706,42695.793,43172.156,44141.812
"India",356,75,989,995.948,907.959,1256.877,1334.787,1769.04,1999.558,2400.14,2690.605,3162.425,3743.274,4462.34,5236.861,6157.939,7062.982,8545.819,11624.701,13409.312,15330.461,17288.816,19831.831,22667.827,26396.638,29234.609,31389.618,33722.736,35832.946,37159.267,35988.336,36799.041
"India",356,80,431,417.531,443.953,425.368,614.334,677.703,913.945,1038.975,1252.312,1461.287,1783.967,2167.2,2650.578,3217.865,3831.442,4456.485,5453.13,7500.466,8746.731,10113.661,11545.279,13412.543,15539.731,18343.759,20625.084,22494.821,24553.593,26529.496,27979.993,27541.986
"India",356,85,138,114.367,120.51,138.372,141.564,216.361,245.579,334.414,382.77,491.125,607.729,772.794,976.802,1281.656,1575.54,1909.465,2248.311,2784.242,3875.646,4576.673,5364.462,6214.803,7337.167,8641.579,10399.276,11932.895,13291.813,14844.74,16425.156,17730.075
"India",356,90,30,18.798,17.685,20.898,26.497,29.428,47.009,54.16,74.589,93.762,131.375,172.853,233.28,326.772,437.274,550.114,675.293,804.865,1008.596,1421.474,1703.057,2028.887,2394.071,2880.955,3474.461,4289.667,5057.056,5807.691,6700.09,7656.434
"India",356,95,5,3.006,2.148,2.278,2.991,4.162,4.866,7.907,9.226,14.168,19.753,29.766,42.034,64.143,91.995,125.898,157.789,192.879,228.846,285.662,402.294,483.057,578.499,687.497,839.101,1029.877,1297.555,1570.931,1860.048,2214.691
"India",356,100,0,0.424,0.301,0.248,0.287,0.413,0.61,0.743,1.182,1.594,2.685,4.112,6.683,10.919,17.247,25.467,34.326,42.376,50.42,58.187,69.875,93.818,112.486,132.474,155.803,188.122,229.973,290.403,358.387,433.668
"Georgia",268,0,141,195.124,233.109,250.294,233.745,216.816,215.488,234.732,238.012,170.401,126.91,119.801,134.459,146.732,137.548,121.966,112.046,109.5,110.304,109.81,105.181,97.831,91.073,86.545,83.985,81.441,77.825,72.983,67.888,63.531
"Georgia",268,5,123,142.681,200.215,241.655,256.238,227.573,208.572,214.429,233.714,183.714,148.205,126.53,115.506,130.698,145.549,136.394,120.842,110.942,108.409,109.221,108.736,104.116,96.775,90.023,85.501,82.944,80.403,76.788,71.949,66.858
"Georgia",268,10,190,123.911,145.977,206.867,249.552,250.334,222.263,208.99,215.058,212.072,184.17,158.164,122.847,113.314,129.969,144.82,135.691,120.166,110.287,107.766,108.586,108.107,103.498,96.168,89.423,84.905,82.354,79.815,76.204,71.368
"Georgia",268,15,170,189.834,125.06,150.671,212.113,236.18,244.442,215.385,210.438,207.715,184.205,176.525,149.728,118.399,111.393,128.031,142.879,133.786,118.305,108.453,105.949,106.781,106.315,101.722,94.406,87.674,83.164,80.619,78.086,74.48
"Georgia",268,20,185,169.916,189.518,126.045,154.128,195.137,222.608,231.661,208.254,180.244,164.197,166.206,162.167,136.184,113.861,106.913,123.523,138.355,129.331,113.933,104.136,101.666,102.52,102.08,97.514,90.23,83.521,79.031,76.495,73.974
"Georgia",268,25,104,184.114,169.465,188.693,126.331,144.336,177.856,213.962,218.406,188.542,154.303,148.857,151.514,147.921,130.248,108.101,101.238,117.803,132.606,123.672,108.381,98.661,96.235,97.117,96.708,92.182,84.936,78.261,73.792,71.272
"Georgia",268,30,73,103.808,182.568,168.316,186.849,122.958,134.164,176.226,204.602,178.963,141.372,137.628,138.292,141.343,142.286,124.821,102.91,96.146,112.644,127.407,118.583,103.428,93.804,91.431,92.349,91.976,87.494,80.296,73.657,69.214
"Georgia",268,35,96,71.79,103.517,180.487,166.226,184.395,119.256,135.435,173.954,160.518,154.328,135.672,131.448,131.723,136.356,137.38,120.216,98.628,91.996,108.398,123.104,114.435,99.469,89.972,87.667,88.629,88.299,83.876,76.741,70.154
"Georgia",268,40,95,92.096,70.503,102.882,177.257,161.254,181.29,119.31,136.026,156.218,153.931,153.08,127.532,126.6,127.046,131.725,132.875,116.125,94.974,88.526,104.799,119.428,110.966,96.257,86.937,84.722,85.735,85.459,81.111,74.058
"Georgia",268,45,86,89.693,87.803,68.822,101.035,171.017,155.401,176.026,118.457,140.796,128.605,139.851,144.697,121.893,121.258,121.894,126.658,127.997,111.858,91.365,85.201,101.285,115.798,107.648,93.316,84.246,82.153,83.232,83.03,78.789
"Georgia",268,50,69,79.617,83.8,82.861,66.229,96.148,163.386,146.013,168.955,141.248,115.203,118.004,131.009,136.474,115.101,114.795,115.723,120.61,122.213,106.957,87.41,81.648,97.466,111.824,104.111,90.298,81.57,79.637,80.801,80.693
"Georgia",268,55,70,62.562,72.774,77.314,77.161,61.653,90.409,152.265,135.107,102.661,69.299,89.933,111.498,122.269,126.315,106.846,106.995,108.307,113.357,115.314,101.229,82.92,77.679,93.166,107.321,100.162,87.011,78.711,76.981,78.245
"Georgia",268,60,81,61.544,55.473,65.076,69.842,69.951,56.305,81.632,138.755,109.281,108.754,73.141,83.759,101.785,109.574,113.845,96.811,97.536,99.325,104.58,107.003,94.397,77.646,73.077,88.137,102.022,95.551,83.219,75.458,73.969
"Georgia",268,65,61,66.314,51.211,46.643,55.412,59.198,60.67,47.844,70.204,99.901,88.861,97.641,61.541,73.238,87.324,94.768,99.297,85.129,86.5,88.823,94.304,97.251,86.393,71.523,67.75,82.264,95.784,90.104,78.763,71.64
"Georgia",268,70,43,44.601,49.12,38.791,36,43.518,46.374,47.374,37.37,44.217,68.056,66.507,76.959,49.943,58.322,70.479,77.435,82.162,71.295,73.33,76.215,81.865,85.348,76.602,64.017,61.181,74.927,87.873,83.161,73.05
"Georgia",268,75,25,26.628,28.199,31.548,25.924,24.88,30.681,31.506,32.669,48.35,43.188,51.527,46.207,54.393,34.748,41.273,50.846,56.962,61.623,54.478,57.099,60.435,66.044,70.016,63.824,54.102,52.376,64.889,76.882,73.37
"Georgia",268,80,11,11.906,13.295,14.469,16.737,15.062,14.691,17.223,17.691,12.333,14.661,18.671,28.054,26.395,30.705,20.103,24.551,31.127,35.873,39.903,36.264,39.049,42.411,47.535,51.621,48.114,41.605,40.985,51.6,61.974
"Georgia",268,85,4,3.449,3.983,4.735,5.469,7.01,6.533,6.213,7.423,5.689,2.688,4.859,7.737,11.724,11.167,13.501,9.158,11.609,15.277,18.266,21.089,19.872,22.162,24.925,28.889,32.384,31.07,27.558,27.78,35.681
"Georgia",268,90,1,0.682,0.645,0.817,1.12,1.406,2.022,1.838,1.832,2.182,1.614,0.728,1.437,2.035,3.249,3.188,4.034,2.868,3.809,5.251,6.586,7.972,7.867,9.19,10.814,13.094,15.285,15.205,13.944,14.47
"Georgia",268,95,0,0.088,0.068,0.072,0.111,0.17,0.249,0.345,0.333,0.333,0.355,0.243,0.131,0.201,0.308,0.516,0.534,0.713,0.535,0.75,1.094,1.452,1.858,1.942,2.4,2.985,3.809,4.662,4.848,4.624
"Georgia",268,100,0,0,0.004,0.004,0.005,0.01,0.018,0.025,0.037,0.038,0.033,0.03,0.028,0.011,0.017,0.028,0.049,0.054,0.074,0.061,0.085,0.128,0.179,0.241,0.27,0.346,0.451,0.601,0.773,0.856
"Republic of Korea",410,0,1592,1684.524,2339.234,2393.128,2323.652,2325.074,2031.016,1956.538,1618.528,1810.401,1641.495,1295.593,1169.145,1171.032,995.756,921.231,910.395,910.042,836.528,793.699,779.145,740.271,706.959,703.572,700.432,679.378,656.352,641.508,622.984,607.514
"Republic of Korea",410,5,1400,1514.622,1690.616,2239.198,2334.289,2297.259,2304.126,2011.62,1953.949,1612.957,1808.262,1645.325,1298.323,1169.186,1172.186,998.308,925.358,914.562,914.236,840.769,797.97,783.441,744.589,711.297,707.925,704.794,683.756,660.742,645.908,627.39
"Republic of Korea",410,10,1281,1379.973,1562.752,1650.265,2205.256,2312.213,2280.812,2292.013,2005.403,1951.32,1611.972,1807.308,1645.804,1278.786,1169.635,1173.354,1000.375,927.484,916.71,916.407,842.977,800.202,785.688,746.859,713.582,710.217,707.097,686.068,663.064,648.236
"Republic of Korea",410,15,828,1255.175,1313.898,1530.769,1607.338,2157.963,2264.949,2269.693,2288.132,2003.008,1950.975,1609.409,1809.985,1638.764,1280.29,1173.075,1178.991,1006.181,933.372,922.642,922.379,849.003,806.279,791.792,752.99,719.745,716.395,713.289,692.279,669.294
"Republic of Korea",410,20,655,805.981,1112.495,1270.859,1468.43,1540.878,2083.23,2236.936,2262.539,2280.527,1999.038,1935.977,1600.502,1822.324,1641.981,1288.386,1186.445,1192.492,1019.984,947.343,936.689,936.496,863.24,820.602,806.165,767.429,734.239,730.924,727.851,706.873
"Republic of Korea",410,25,704,634.558,779.071,1085.666,1218.293,1411.118,1484.401,2058.406,2226.214,2252.337,2281.395,1988.738,1901.193,1656.9,1825.543,1651.126,1304.75,1203.189,1209.388,1037.288,964.849,954.309,954.209,881.115,838.581,824.221,785.573,752.459,749.192,746.155
"Republic of Korea",410,30,611,678.955,711.37,776.644,1060.489,1182.207,1377.946,1475.358,2050.672,2209.816,2254.203,2282.558,1946.358,1985.729,1658.252,1831.323,1663.158,1317.918,1216.8,1223.193,1051.579,979.405,969.005,969.02,896.116,853.724,839.464,800.927,767.905,764.698
"Republic of Korea",410,35,560,586.072,720.479,701.554,773.383,1039.317,1174.222,1371.101,1462.207,2026.622,2196.733,2250.518,2242.766,1990.453,1982.354,1659.991,1836.911,1669.756,1325.898,1225.339,1231.958,1060.961,989.113,978.892,979.04,906.387,864.181,850.039,811.644,778.747
"Republic of Korea",410,40,534,530.471,592.051,699.073,685.5,750.596,1031.102,1165.914,1344.54,1434.904,2000.505,2179.645,2220.72,2223.164,1981.454,1976.565,1659.452,1836.17,1670.385,1328.494,1228.71,1235.638,1065.512,994.14,984.16,984.5,912.217,870.272,856.301,818.114
"Republic of Korea",410,45,372,497.662,514.325,564.018,665.489,652.517,731.759,1001.507,1131.412,1304.764,1403.239,1965.358,2150.847,2176.789,2202.721,1966.467,1964.843,1651.537,1827.867,1664.213,1325.318,1226.73,1234.128,1065.366,994.723,985.118,985.773,914.07,872.525,858.832
"Republic of Korea",410,50,338,340.012,459.744,476.414,522.846,616.824,612.207,691.136,956.679,1080.951,1259.128,1364.153,1921.665,2140.77,2142.71,2171.942,1942.696,1943.106,1635.32,1811.092,1650.543,1316.112,1219.297,1227.399,1060.661,991.11,982.083,983.216,912.371,871.434
"Republic of Korea",410,55,261,297.888,300.163,410.116,425.31,465.107,554.137,557.259,645.915,894.931,1023.605,1206.748,1318.866,1898.343,2090.153,2096.755,2129.837,1908.217,1911.205,1610.907,1785.868,1629.532,1301.14,1206.732,1215.792,1051.818,983.766,975.538,977.32,907.643
"Republic of Korea",410,60,201,213.979,245.74,250.028,342.977,357.184,396.53,480.829,496.764,585.018,823.206,958.535,1147.788,1277.988,1833.753,2025.315,2037.36,2074.1,1862.097,1868.46,1577.776,1751.712,1600.83,1280.276,1188.989,1199.33,1038.953,972.858,965.673,968.314
"Republic of Korea",410,65,114,144.249,156.741,183.467,187.975,265.099,280.681,319.323,402.357,426.74,514.561,741.035,884.568,1061.626,1213.509,1749.254,1939.592,1957.664,1998.82,1799.568,1810.257,1532.364,1704.869,1561.275,1251.177,1164.096,1176.177,1020.626,957.14,951.357
"Republic of Korea",410,70,63,70.71,92.826,103.885,121.957,131.161,186.927,202.164,242.574,317.546,348.068,434.248,646.885,785.998,971.723,1119.612,1624.41,1811.409,1837.45,1884.884,1704.311,1721.253,1462.468,1632.616,1499.902,1205.703,1125,1139.675,991.44,931.916
"Republic of Korea",410,75,25,32.346,40.573,53.975,60.373,72.417,78.031,114.136,131.755,168.502,229.419,263.513,345.072,539.782,668.155,837.698,976.651,1431.543,1610.85,1647.988,1703.692,1551.687,1577.609,1348.868,1514.457,1398.937,1130.426,1059.891,1078.474,942.142
"Republic of Korea",410,80,21,10.358,14.905,19.24,24.417,27.436,33.24,38.216,59.69,75.54,101.603,146.187,178.708,241.988,402.424,509.91,652.169,773.881,1152.094,1315.678,1364.334,1428.424,1316.411,1353.289,1169.06,1325.335,1235.649,1007.271,952.059,976.08
"Republic of Korea",410,85,6,2.006,1.753,3.075,4.563,8.127,9.293,12.5,15.168,25.957,35.174,49.894,77.366,100.538,144.514,249.091,325.562,428.171,520.916,794.209,927.22,981.817,1048.309,984.279,1029.668,904.431,1041.891,986.303,815.505,781.221
"Republic of Korea",410,90,1,0.246,0.103,0.133,0.307,1.041,1.898,2.501,3.476,4.55,8.447,11.893,18.438,30.578,42.601,64.338,115.819,157.523,214.794,270.643,426.417,513.794,560.616,616.112,594.536,638.616,575.594,679.725,658.659,556.921
"Republic of Korea",410,95,0,0,0.009,0.005,0.006,0.042,0.145,0.32,0.425,0.619,0.898,1.734,2.691,4.442,7.987,11.82,18.842,35.676,50.843,72.599,95.583,157.195,197.412,224.284,256.273,256.909,286.556,267.956,327.743,328.608
"Republic of Korea",410,100,0,0,0,0,0,0,0.003,0.013,0.028,0.045,0.063,0.097,0.203,0.336,0.601,1.134,1.791,2.984,5.834,8.933,13.407,18.701,31.476,42.713,51.922,62.453,67.457,77.928,79.258,97.042
"Montenegro",499,0,25,29.994,32.535,33.962,27.098,27.736,26.515,27.987,26.026,23.674,21.206,20.998,20.656,19.318,19.241,18.446,17.692,17.02,16.413,15.879,15.41,14.904,14.386,13.841,13.329,12.877,12.465,12.058,11.634,11.22
"Montenegro",499,5,24,24.755,29.493,32.181,30.538,26.946,27.596,26.39,27.868,24.391,22.247,20.745,20.635,20.527,19.254,19.18,18.386,17.632,16.961,16.357,15.825,15.353,14.85,14.332,13.787,13.275,12.823,12.411,12.003,11.581
"Montenegro",499,10,25,24.039,24.662,29.399,29.185,30.457,26.875,27.53,26.327,26.153,23.299,22.026,20.862,20.567,20.487,19.216,19.144,18.35,17.599,16.928,16.323,15.793,15.32,14.818,14.3,13.757,13.244,12.793,12.382,11.973
"Montenegro",499,15,21,25.199,23.88,24.515,27.481,29.041,30.313,26.752,27.008,24.539,25.365,23.096,22.838,21.185,20.473,20.393,19.126,19.055,18.265,17.515,16.843,16.243,15.712,15.241,14.739,14.222,13.678,13.166,12.715,12.304
"Montenegro",499,20,17,21.555,24.864,23.576,21.51,27.186,28.24,30.028,24.541,25.068,22.538,25.484,22.597,22.153,20.964,20.256,20.18,18.919,18.851,18.063,17.317,16.649,16.051,15.522,15.053,14.553,14.036,13.493,12.984,12.533
"Montenegro",499,25,12,17.74,21.164,24.464,18.021,21.168,25.961,27.879,26.208,22.46,21.901,22.303,23.582,21.375,21.85,20.671,19.973,19.901,18.648,18.584,17.803,17.063,16.4,15.804,15.278,14.811,14.312,13.798,13.259,12.749
"Montenegro",499,30,8,12.646,17.384,20.794,18.969,17.707,19.985,25.615,24.153,24.705,19.654,20.582,21.271,23.38,21.101,21.58,20.411,19.722,19.655,18.41,18.35,17.574,16.839,16.18,15.588,15.065,14.599,14.103,13.592,13.053
"Montenegro",499,35,9,8.448,12.351,17.044,17.169,18.635,16.901,19.675,23.311,23.419,22.767,17.81,20.357,21.256,23.124,20.863,21.348,20.191,19.51,19.45,18.213,18.159,17.389,16.66,16.008,15.418,14.898,14.435,13.942,13.432
"Montenegro",499,40,9,9.202,8.205,12.052,14.777,16.813,18.261,16.589,17.933,23.151,22.38,20.994,18.498,20.207,21.006,22.872,20.636,21.127,19.988,19.319,19.267,18.043,17.994,17.234,16.511,15.863,15.278,14.764,14.303,13.814
"Montenegro",499,45,8,8.995,8.902,7.952,10.322,14.391,16.391,17.861,14.561,17.654,23.056,21.079,22.126,18.239,19.898,20.705,22.568,20.373,20.876,19.759,19.108,19.068,17.863,17.822,17.076,16.363,15.723,15.148,14.638,14.182
"Montenegro",499,50,7,7.795,8.577,8.522,6.532,9.913,13.851,15.854,17.048,13.862,17.293,22.484,21.199,21.512,17.751,19.405,20.228,22.088,19.966,20.488,19.417,18.798,18.781,17.61,17.587,16.861,16.166,15.54,14.976,14.48
