"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Armenia",51,25,80,161.186,158.733,204.328,128.646,185.592,269.359,339.768,340.887,215.403,201.431,222.351,252.34,290.416,243.709,171.107,166.966,198.339,210.033,200.822,176.672,156.942,150.977,155.308,159.153,153.942,142.022,130.153,123.762,122.241
"Armenia",51,30,48,82.59,164.905,162.711,209.73,134.425,183.704,257.236,330.422,277.888,189.162,185.533,200.362,247.866,285.32,238.8,166.448,162.346,193.659,205.356,196.204,172.144,152.484,146.557,150.902,154.762,149.578,137.691,125.852,119.478
"Armenia",51,35,75,49.656,85.52,167.902,168.32,212.989,129.597,178.201,250.791,274.422,249.869,178.825,169.398,197.444,243.729,281.057,234.79,162.783,158.737,189.974,201.68,192.607,168.665,149.099,143.218,147.582,151.461,146.308,134.463,122.661
"Armenia",51,40,74,75.427,51.411,87.793,172.141,169.621,203.309,125.588,172.846,205.734,247.878,236.727,167.963,166.258,193.849,239.84,276.973,231.137,159.696,155.749,186.871,198.596,189.654,165.899,146.475,140.666,145.059,148.961,143.863,132.084
"Armenia",51,45,66,73.913,75.704,52.778,90.993,171.957,164.907,198.346,120.986,138.783,183.251,230.137,222.238,163.96,162.574,189.905,235.43,272.274,227.155,156.65,152.868,183.813,195.573,186.845,163.384,144.186,138.492,142.926,146.871,141.856
"Armenia",51,50,46,65.161,73.447,75.333,54.483,93.278,169.73,160.484,191.596,95.964,120.754,165.816,210.225,215.298,159.253,158.067,185.034,229.875,266.281,222.273,153.205,149.674,180.352,192.172,183.755,160.733,141.881,136.352,140.845,144.853
"Armenia",51,55,39,44.476,63.599,71.65,74.642,57.076,95.08,164.086,153.785,168.523,81.286,109.769,145.689,200.527,206.853,153.185,152.336,178.803,222.66,258.458,216.043,149.003,145.827,176.133,188.018,180.035,157.64,139.26,133.962,138.538
"Armenia",51,60,54,36.283,42.189,60.34,69.237,72.393,57.433,89.857,153.774,131.752,149.713,74.939,96.502,135.154,189.01,195.587,145.263,144.888,170.643,213.15,248.121,207.885,143.641,140.956,170.729,182.691,175.3,153.746,136.018,131.035
"Armenia",51,65,43,47.385,32.648,38.43,56.196,63.215,65.817,51.946,81.284,128.996,111.564,133.149,66.096,85.997,123.499,173.617,180.576,134.753,134.982,159.729,200.362,234.157,196.903,136.502,134.46,163.446,175.473,168.849,148.456,131.628
"Armenia",51,70,33,35.205,39.416,27.782,33.815,47.358,53.461,55.909,43.562,64.825,103.352,91.69,110.585,55.481,74.623,108.002,153.037,160.354,120.514,121.492,144.732,182.654,214.698,181.536,126.502,125.27,153.015,164.995,159.405,140.648
"Armenia",51,75,22,23.983,26.314,30.008,22.094,25.558,37.275,41.173,41.852,31.665,48.012,75.251,67.561,84.137,43.529,59.446,87.114,124.945,132.431,100.666,102.515,123.419,157.242,186.517,159.098,111.769,111.573,137.252,148.986,144.797
"Armenia",51,80,10,12.787,14.317,16.073,18.944,14.624,17.096,24.449,25.07,26.662,20.222,27.648,46.02,44.062,55.716,29.463,41.163,61.459,89.753,96.822,74.881,77.484,94.795,122.573,147.462,127.473,90.682,91.617,113.932,124.9
"Armenia",51,85,5,4.481,5.996,7.032,8.216,11.03,8.113,9.318,11.934,12.9,14.087,9.642,14.317,25.366,22.507,29.365,16.009,23.039,35.29,52.86,58.444,46.342,49.071,61.444,81.178,99.665,87.857,63.651,65.461,82.678
"Armenia",51,90,1,1.706,1.664,2.423,3.164,3.933,5.128,3.717,3.523,4.597,5.262,6.217,4.307,6.426,8.766,8.07,10.963,6.218,9.297,14.739,22.843,26.135,21.443,23.461,30.339,41.298,52.203,47.298,35.194,37.125
"Armenia",51,95,0,0.237,0.426,0.465,0.781,1.117,1.332,1.722,0.942,0.922,1.309,1.632,1.952,1.406,1.339,1.887,1.816,2.589,1.541,2.414,3.994,6.461,7.717,6.623,7.552,10.176,14.422,18.923,17.793,13.727
"Armenia",51,100,0,0,0.037,0.077,0.107,0.194,0.275,0.333,0.307,0.196,0.192,0.284,0.363,0.475,0.21,0.176,0.24,0.247,0.355,0.246,0.36,0.613,1.035,1.336,1.267,1.461,2.014,2.959,4.098,4.275
"China",156,0,76508,104029.737,97317.375,113734.519,135838.485,128661.502,102240.187,105510.957,134263.854,101657.403,89846.392,84384.538,86308.884,89257.795,86974.591,80063.669,75300.691,73448.624,72543.84,71761.027,69769.885,67331.505,64880.497,62902.513,61448.199,60134.512,58765.287,57120.99,55339.674,53713.717
"China",156,5,57397,70858.562,96894.636,90412.759,109199.02,132484.557,126553.26,101071.21,104440.078,133062.949,100912.744,89314.262,84021.003,86053.946,89042.583,86782.343,79901.129,75163.449,73323.741,72428.501,71652.75,69668.135,67235.357,64789,62814.832,61363.815,60053.104,58686.409,57044.546,55265.673
"China",156,10,54825,55406.377,68782.314,94021.825,89439.079,108243.908,131638.027,125928.521,100646.035,104061.349,132678.949,100633.134,89083.776,83850.365,85895.635,88892.102,86649.521,79790.171,75065.204,73233.855,72345.286,71575.147,69595.457,67167.023,64724.29,62753.256,61304.753,59996.332,58631.451,56991.486
"China",156,15,52245,53378.791,54122.429,67135.69,93147.269,88892.43,107787.014,131145.414,125480.699,100288.32,103748.648,132263.344,100303.09,88846.109,83626.207,85673.846,88683.888,86466.155,79621.91,74907.851,73084.3,72201.624,71436.538,69461.669,67037.609,64598.362,62630.245,61184.228,59877.762,58515.004
"China",156,20,46261,50752.346,52007.337,52625.307,66285.316,92424.972,88449.317,107264.417,130510.023,124843.08,99836.523,103139.758,131575.56,99845.792,88406.373,83194.748,85266.636,88315.306,86113.205,79288.95,74590.272,72776.709,71901.181,71142.76,69174.374,66756.064,64321.891,62358.105,60915.24,59612.048
"China",156,25,41710,44754.88,49236.72,50381.349,51796.95,65578.921,91842.015,87921.362,106614.543,129701.671,124171.358,99069.281,102359.591,130877.334,99234.542,87824.313,82662.003,84785.419,87844.69,85662.83,78864.412,74184.244,72382.29,71516.468,70765.605,68805.288,66394.153,63966.566,62008.461,60570.115
"China",156,30,41132,40172.46,43188.436,47456.548,49401.984,51131.768,65052.346,91184.318,87290.693,105840.95,128899.224,123206.479,98240.53,101696.39,130117.208,98594.562,87262.333,82171.487,84310.474,87383.25,85225.607,78456.338,73797.481,72009.976,71154.47,70412.533,68461.774,66059.412,63639.895,61688.622
"China",156,35,37136,39396.785,38508.116,41326.38,46311.266,48651.65,50620.617,64466.332,90412.392,86546.994,105059.935,127806.231,122176.499,97557.281,101030.743,129349.336,98003.318,86767.18,81719.485,83875.986,86963.411,84831.565,78095.793,73461.262,71689.334,70845.525,70114.03,68174.427,65782.532,63372.915
"China",156,40,32148,34990.611,37303.292,36429.453,40026.297,45413.653,48001.777,50006.914,63737.334,89424.765,85707.058,103957.626,126561.961,121213.924,96829.148,100313.879,128535.698,97409.567,86261.531,81266.256,83443.055,86545.893,84445.397,77750.433,73145.114,71391.904,70562.283,69843.665,67918.2,65540.247
"China",156,45,29044,29554.476,32559.634,34731.155,34906.255,38926.925,44551.651,47175.341,49222.584,62765.35,88201.957,84550.672,102629.053,125227.159,120065.15,95944.272,99463.891,127555.708,96699.125,85666.441,80739.675,82940.832,86062.49,84002.539,77360.571,72793.92,71065.012,70253.999,69552.836,67647.18
"China",156,50,23623,26241.094,26831.105,29568.701,32757.765,33449.392,37726.884,43323.437,46041.059,48040.751,61389.522,86480.389,83000.617,100975.254,123454.93,118469.515,94744.434,98314.65,126202.068,95734.625,84868.647,80039.441,82274.505,85422.245,83417.582,76851.653,72340.15,70645.681,69862.391,69187.112
"China",156,55,21285,20716.423,22754.214,23266.483,27166.694,30611.374,31791.706,36044.303,41653.256,44229.245,46278.137,59462.272,83994.688,80809.387,98635.43,120805.034,116099.166,92980.387,96619.098,124198.87,94323.296,83709.75,79028.119,81314.229,84496.462,82573.703,76121.207,71692.152,70051.16,69311.058
"China",156,60,16550,17182.944,16555.71,18302.995,20393.388,24330.551,28134.829,29460.573,33643.619,38912.25,41527.93,43776.461,56483.425,80087.675,77500.941,94893.829,116573.906,112334.333,90193.021,93953.575,121057.73,92127.711,81918.714,77473.142,79836.122,83072.471,81276.929,75002.361,70707.3,69153.744
