"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Armenia",51,20,78,76.193,102.618,64.475,90.287,134.646,179.565,177.465,138.32,115.904,127.238,142.655,154.45,126.949,88.006,85.886,100.867,106.354,101.72,89.821,80.088,77.104,79.183,81.024,78.434,72.567,66.732,63.586,62.827,62.707
"Armenia",51,25,44,79.797,78.706,104.813,67.731,96.526,139.371,173.753,174.786,112.591,107.427,118.154,135.378,151.7,125.111,86.226,84.112,99.077,104.565,99.94,88.058,78.337,75.361,77.441,79.283,76.698,70.838,65.011,61.871,61.113
"Armenia",51,30,28,45.509,81.981,80.979,107.824,70.012,97.18,133.988,172.609,148.311,102.311,100.05,109.045,132.547,150.049,123.517,84.7,82.592,97.541,103.027,98.414,86.553,76.851,73.882,75.965,77.809,75.23,69.38,63.564,60.428
"Armenia",51,35,44,29.021,47.143,83.8,84.101,109.095,67.627,94.464,132.313,148.873,136.721,97.912,92.62,107.76,131.216,148.69,122.237,83.523,81.429,96.355,101.839,97.245,85.417,75.74,72.784,74.87,76.718,74.148,68.312,62.507
"Armenia",51,40,41,44.43,30.029,48.501,86.291,84.669,104.388,65.638,93.112,112.797,137.918,130.297,93.361,91.303,106.631,130.01,147.435,121.115,82.568,80.5,95.389,100.874,96.313,84.535,74.898,71.96,74.053,75.905,73.352,67.537
"Armenia",51,45,37,41.362,44.885,31.005,50.441,86.743,82.896,102.001,64.506,77.542,103.494,128.297,123.487,91.763,90.175,105.424,128.677,146.033,119.933,81.66,79.631,94.468,99.958,95.449,83.751,74.175,71.269,73.371,75.235,72.707
"Armenia",51,50,23,37.037,41.673,45.116,32.224,53.136,86.435,81.398,100.138,52.796,69.658,93.774,118.007,120.857,90.293,88.787,103.918,126.983,144.237,118.484,80.639,78.673,93.434,98.931,94.502,82.924,73.447,70.588,72.707,74.588
"Armenia",51,55,18,22.753,36.779,41.311,45.203,35.169,54.405,85.017,80.047,90.338,46.226,63.728,83.082,114.271,118.155,88.334,86.96,101.922,124.714,141.827,116.59,79.37,77.501,92.151,97.658,93.347,81.949,72.612,69.823,71.966
"Armenia",51,60,28,17.333,22.232,35.636,40.744,44.418,35.683,52.255,82.311,70.398,82.909,43.148,56.805,78.859,110.264,114.237,85.551,84.38,99.096,121.49,138.403,113.934,77.643,75.919,90.408,95.932,91.801,80.665,71.537,68.852
"Armenia",51,65,23,25.462,16.262,20.994,34.112,37.685,41.419,32.682,49.026,71.146,61.81,75.585,38.773,51.923,74.257,104.202,108.334,81.382,80.518,94.851,116.629,133.227,109.938,75.079,73.57,87.799,93.355,89.492,78.765,69.958
